"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GNB5|10681",1587.71822410388,-0.727624264496988,0.0759568444625909,-9.57944303301524,9.75696673357354e-22,8.50221396942635e-20
"CXorf57|55086",67.8046193876071,-1.70891766907082,0.178396022960864,-9.57934846700993,9.76590384151072e-22,8.50221396942635e-20
"GNAI2|2771",13386.0337141135,-0.629572080423516,0.0658342758430365,-9.56298329952858,1.14410212406991e-21,9.91467301526945e-20
"MPP2|4355",728.658162452107,-1.44999470288916,0.151674662248406,-9.55990065443111,1.17869795178688e-21,1.01676215519965e-19
"EFEMP1|2202",4461.15604388088,-1.44977442943538,0.151866449391132,-9.5463773285532,1.34310856576589e-21,1.15329482096929e-19
"ABCC4|10257",29570.5576484107,2.03729755587037,0.213508902891728,9.5419794129311,1.40131689881996e-21,1.1978074673777e-19
"C1orf64|149563",572.164048828626,3.51287277950255,0.368349855451791,9.53678338001224,1.47331167502635e-21,1.25364823750545e-19
"LOC644538|644538",444.817756764609,-1.3568945781624,0.142344539600217,-9.53246666133674,1.53589656105194e-21,1.30101508245864e-19
"DPH2|1802",1062.79920599359,0.54958585637032,0.0576872290873819,9.52699349691131,1.61904163534406e-21,1.36529497545494e-19
"CCDC85A|114800",222.023152241485,-1.56449165530844,0.164360858532649,-9.51863886131789,1.75462124211094e-21,1.47302019901323e-19
"FRMD6|122786",3690.17360314526,-1.27237416560973,0.133883763290947,-9.50357335597665,2.02808784326823e-21,1.69503075078485e-19
"AFAP1L2|84632",1974.8952759703,-1.61866271612493,0.170375842622214,-9.50054122234983,2.08802220427928e-21,1.7374007766138e-19
"PDLIM5|10611",63758.7320400299,1.95081433025997,0.205437217828137,9.4959148633524,2.18286088495823e-21,1.80831272870658e-19
"GEFT|115557",2197.33704655429,-1.35765892821374,0.142987025377084,-9.49497987410632,2.20253921889968e-21,1.81661184260564e-19
"PPARGC1A|10891",555.159511649243,-1.56352732685208,0.164939320590191,-9.47940928371367,2.55726603891157e-21,2.09997326907127e-19
"EEF2|1938",219898.585898999,0.739582144355683,0.0780654948184482,9.47386737348788,2.69670284352988e-21,2.20484769445997e-19
"TNNC1|7134",313.381470271311,-3.50737973692722,0.370684283228513,-9.46190571226633,3.02381164294789e-21,2.46159211885866e-19
"NUDT10|170685",1170.4837573111,-1.46287937637362,0.154733201981429,-9.45420477079759,3.25486583434834e-21,2.63826517305692e-19
"DHDPSL|112817",94.1840558106342,-1.98907723856966,0.210891032154053,-9.43177724653873,4.03198376644003e-21,3.25413968789291e-19
"MYLK|4638",77415.623819697,-1.71709499979693,0.182103232178878,-9.4292395541351,4.13072770464261e-21,3.31958694383779e-19
"SLMAP|7871",7174.34741455615,-1.16263336522384,0.12340966901718,-9.42092604641853,4.47126929206081e-21,3.57796676754058e-19
"GMDS|2762",1756.37226091273,1.25272785360597,0.133021960205585,9.41745146192321,4.62169303059497e-21,3.6826668406923e-19
"PRTFDC1|56952",205.927831327316,-1.3643101971002,0.144899225604515,-9.41557963065943,4.70479289910679e-21,3.71686665389178e-19
"SYT8|90019",97.6810188840951,-3.73057751687851,0.396218874576363,-9.41544625017483,4.7107704100496e-21,3.71686665389178e-19
"FLJ45983|399717",77.0204869728065,-3.79297422238902,0.402858451244427,-9.4151536617205,4.7239092277593e-21,3.71686665389178e-19
"C11orf93|120376",193.47560694345,-1.3467482116686,0.143063593077493,-9.41363335491728,4.79276497066385e-21,3.75533105305557e-19
"SLPI|6590",7095.85169865913,-3.68082326170091,0.391429201166599,-9.40354794872417,5.27535472388547e-21,4.11630894533885e-19
"MPP6|51678",291.784651244392,1.45190235133386,0.154507487697024,9.39697080688357,5.61565049720553e-21,4.3637317190062e-19
"ALG6|29929",815.324692968291,0.809696172584679,0.0861991151948132,9.39332347849204,5.81362614016977e-21,4.49898105209434e-19
"CDHR1|92211",183.024145599551,-2.22981671548284,0.237524896652179,-9.38771786415332,6.13143151302425e-21,4.72547416403365e-19
"DNAJB5|25822",2228.45445126733,-1.54736654242721,0.164897793109768,-9.38379170057884,6.36419384055823e-21,4.88484347639581e-19
"LOC572558|572558",565.245157311401,-2.1328339958274,0.227586683269544,-9.37152369895636,7.14928760148689e-21,5.46513631487646e-19
"ACACA|31",14790.9261630355,1.05421155156877,0.1125189767273,9.36918893355874,7.30920189129881e-21,5.54407716104865e-19
"PRICKLE2|166336",1729.44128569728,-1.2869783194589,0.137363321871496,-9.36915547705575,7.31151893613436e-21,5.54407716104865e-19
"PLLP|51090",820.893731796433,-2.10348068978433,0.224576238994234,-9.36644365942176,7.5017628358513e-21,5.66548795695517e-19
"UBIAD1|29914",1775.59921866665,0.480954910640312,0.0513658633994927,9.3633179471692,7.72712232186773e-21,5.8123414105089e-19
"HSPB2|3316",298.344022513652,-1.60528324408567,0.17169870976444,-9.34941937704728,8.8130183359681e-21,6.60274142660877e-19
"BTN2A1|11120",1290.5788958957,-0.66088619114268,0.0706908855318522,-9.3489590089361,8.8514583216749e-21,6.60522514837684e-19
"PAICS|10606",6983.01350031335,0.830169816273307,0.0888088028951537,9.34783252571699,8.94621847914919e-21,6.64955092886959e-19
"FERMT2|10979",5060.986449588,-1.27288216556576,0.136239162495409,-9.34299758051321,9.36445965060455e-21,6.9330182570716e-19
"GSTM5|2949",968.817654693369,-1.6650036160849,0.178364556337634,-9.33483451125313,1.01149139388818e-20,7.45925320081065e-19
"MYOT|9499",106.213797405481,-2.82063295779887,0.302447223242376,-9.32603357227209,1.09907089295026e-20,8.0734484929413e-19
"SNHG4|724102",39.8348496732295,2.18371733226306,0.234246631656731,9.32229982057169,1.13845379174852e-20,8.33020371744396e-19
"CD40|958",962.749842094628,-1.1657710029901,0.125133691168862,-9.31620407022873,1.20577039230934e-20,8.78857063076635e-19
"PLP2|5355",3185.3117654924,-1.08121589812386,0.116134276827042,-9.31004977741502,1.27772454234817e-20,9.27706950535032e-19
"KCNIP3|30818",421.837726937294,-1.36777785175176,0.146970009559727,-9.3065099189227,1.3210181549345e-20,9.55451784751667e-19
"THRSP|7069",46.873026253904,-4.82769649099365,0.519101344640777,-9.30010399864109,1.40308377754516e-20,1.01091917382133e-18
"KCNJ8|3764",839.569216876647,-1.32317076908719,0.142306975124427,-9.2980036145823,1.43107372937361e-20,1.02715043820118e-18
"ITGB1BP2|26548",148.596767804153,-1.92545837610984,0.207271939515237,-9.28952747107522,1.54974801595166e-20,1.10809929429548e-18
"SDCCAG3|10807",1402.85983989505,0.660812825310056,0.0711546155079645,9.28699875043369,1.58700095784622e-20,1.13043761410221e-18
"APOF|319",333.231743740555,2.59144784276922,0.279108894587924,9.28471966683554,1.62133412168365e-20,1.14714298489527e-18
"KIRREL3|84623",56.3700500679597,-3.53924054671173,0.381193369445265,-9.2846330246044,1.6226537302959e-20,1.14714298489527e-18
"ZNF485|220992",182.031666586756,0.835100334034746,0.0899710718519601,9.28187601686944,1.66520357364608e-20,1.17281472668219e-18
"C7orf31|136895",194.104634783873,-1.02332349912834,0.110286890884914,-9.27874102640354,1.71492860077959e-20,1.20332956483807e-18
"C15orf41|84529",493.396790417717,-1.26910752158576,0.136784536235131,-9.27815056085121,1.72445712252003e-20,1.20551733044569e-18
"CERK|64781",1388.06269129968,-1.36839819064297,0.147560794069099,-9.27345369259926,1.80213978392392e-20,1.25515698654405e-18
"LIG3|3980",2707.41246046002,0.672911148134716,0.0725819157126888,9.27105796984465,1.84308568422057e-20,1.27893823954863e-18
"CRISP1|167",292.641853298316,-9.00877249287667,0.972025906855054,-9.26803743536441,1.8960235711563e-20,1.30603381888624e-18
"PALM3|342979",432.52754788624,-3.22574564968981,0.348040240548095,-9.26831232104052,1.89114438713524e-20,1.30603381888624e-18
"ZSCAN2|54993",785.597220948999,0.64793812380988,0.0699240791796766,9.26630899414407,1.92698961829299e-20,1.32251969970801e-18
"KY|339855",237.584763557283,-2.31172858603427,0.24953088273267,-9.26429851374709,1.96363808778345e-20,1.34277142693701e-18
"CBX7|23492",6449.04384498333,-0.885472248323752,0.0955932777327287,-9.26291334835764,1.98928798109163e-20,1.3553826262474e-18
"MAMLD1|10046",465.81549109442,-1.41346789278111,0.15261880739832,-9.26142666737069,2.0171863380873e-20,1.36942920894338e-18
"HOXB9|3219",422.259672746006,-4.31351773306483,0.465892946296929,-9.25860279137104,2.0712473187329e-20,1.4010721521141e-18
"OPCML|4978",34.3212540290141,-3.34265631282802,0.361334969250865,-9.25085197194767,2.22710316274994e-20,1.50109946148791e-18
"EPB41|2035",4262.78777713882,0.605872230898021,0.0655277895715712,9.24603492440823,2.32975061519137e-20,1.56467715423835e-18
"CALM1|801",22008.3161632639,-0.719845154523042,0.0778576831357311,-9.24565342213072,2.3380772161357e-20,1.56468121172355e-18
"ATAD3C|219293",270.502393865068,-1.41987960923893,0.153709996212317,-9.23739278008743,2.52576468537059e-20,1.68429095419837e-18
"TMEM108|66000",90.6586991834295,-2.00218366268549,0.21680719564426,-9.23485798861905,2.58628858922635e-20,1.71855678163963e-18
"SGCB|6443",2914.87595516086,-1.07175175630923,0.116131217487813,-9.22879979641739,2.73681196530057e-20,1.81217426082666e-18
"ABCG2|9429",2245.0972518835,-2.62228271812552,0.284233789601858,-9.22579515193708,2.8146470330226e-20,1.85717324406982e-18
"LOC401093|401093",858.461317690418,-1.47270693334025,0.159637063741276,-9.22534465885109,2.82650415418838e-20,1.85847589578715e-18
"DND1|373863",213.761052161394,0.67039215228243,0.0726950811791847,9.22197405117401,2.91680053728955e-20,1.91116495134948e-18
"TRPC1|7220",414.225978207756,-1.26900013654739,0.137622188013968,-9.22089784256735,2.94622770786786e-20,1.92374347383525e-18
"TCEAL7|56849",235.284271928221,-1.55385195312003,0.168541856941781,-9.21938313315707,2.98814283715923e-20,1.94436076307195e-18
"RBM38|55544",1904.02657724788,-1.01435979296424,0.110041589276239,-9.21796749425242,3.02784919024176e-20,1.95102873958357e-18
"IPO4|79711",2590.48362188205,0.640879735255045,0.0695255041999045,9.21790848739972,3.02951551161075e-20,1.95102873958357e-18
"B3GNT8|374907",223.273067767262,-1.56208426977287,0.169459586625901,-9.21803422795624,3.02596575863413e-20,1.95102873958357e-18
"TOR1B|27348",1868.56614537719,0.516796356255368,0.0560897914400866,9.21373289125873,3.14976313304469e-20,2.02154592890462e-18
"NT5E|4907",1069.73761406331,-1.2564452436937,0.136454201571858,-9.20781646310866,3.32826170832612e-20,2.12884222534261e-18
"C4orf49|84709",69.560775499099,-1.7579626644452,0.191019956629179,-9.20303142910808,3.47991068896817e-20,2.21829561037446e-18
"MGC16703|113691",20.7093314614113,-2.14920301085364,0.233700887404173,-9.19638361122999,3.70199207987471e-20,2.3518905764204e-18
"ZNF30|90075",457.498063923351,1.44149359030515,0.156800893786261,9.19314651528764,3.81514852292456e-20,2.41561845028944e-18
"NYNRIN|57523",2083.77231135883,-1.66514339418093,0.181224522944641,-9.18828957099577,3.99137200396888e-20,2.51871646089378e-18
"CDK5R1|8851",188.580118266959,1.34068155049772,0.145946819501933,9.18609638136011,4.07356143941198e-20,2.56198404241278e-18
"RPS2P32|256355",19.9901733665617,-1.3389416839845,0.145836875891213,-9.18109137899586,4.26744099084764e-20,2.67497426109633e-18
"ZNF204P|7754",629.936737823323,-1.41344086467323,0.153990289016865,-9.1787662306318,4.36058685384972e-20,2.72428025869249e-18
"C8orf31|286122",22.549124063573,-1.61852122377365,0.176380319917762,-9.17631414053616,4.4609956877341e-20,2.77778224860396e-18
"KCTD17|79734",384.844813163795,-1.14375933634063,0.124826294924121,-9.16280770037989,5.0564262645111e-20,3.13815498033436e-18
"C16orf45|89927",1730.67071797982,-1.26976376497169,0.13864736678485,-9.15822488675232,5.27579780420876e-20,3.26353216145216e-18
"MYL9|10398",90284.0654082595,-1.65185418346558,0.180454614095207,-9.15384841638943,5.4940640385333e-20,3.38740571293832e-18
"PGM5|5239",13794.3651297452,-1.75301928141089,0.191516584237834,-9.15335498691805,5.51922576239343e-20,3.39179870790224e-18
"GNL3|26354",5798.26740903367,0.779541849545671,0.085299541610086,9.13887501422982,6.31053525314659e-20,3.86545978617008e-18
"HIST3H2BB|128312",17.3916294580257,1.82782009977297,0.200061317320953,9.13629943184194,6.46259277131377e-20,3.94574860599206e-18
"LPAR1|1902",1019.28814286742,-1.12453134930776,0.123132559297004,-9.13268883330294,6.68187011020166e-20,4.06642613017289e-18
"IFI27L2|83982",321.703832769719,-1.38203618912317,0.151347952621763,-9.13151559160533,6.75469373527878e-20,4.09748437715863e-18
"RGN|9104",472.556425125776,-1.41255523008594,0.1547159554388,-9.12999067277642,6.85051966268696e-20,4.14225151951216e-18
"RAB12|201475",1409.97319476666,-0.816066965694951,0.0894101986944646,-9.12722460760478,7.02778076935105e-20,4.23581465921944e-18
"MEIS1|4211",1402.30529233571,-1.24670876444468,0.136625994101294,-9.12497488230811,7.17528954958554e-20,4.29717579554e-18
"SCPEP1|59342",5803.12394834038,-0.960383673373704,0.105245849479879,-9.12514534416215,7.1640064518024e-20,4.29717579554e-18
"TSPAN18|90139",2141.34046394432,-1.63956942577673,0.179710267169301,-9.12340430851466,7.28007784707986e-20,4.34609091791545e-18
"MGC14436|84983",16.4456913725149,2.18493273588992,0.239515267215709,9.12231091274093,7.35392056173308e-20,4.37628089124654e-18
"TCEAL1|9338",2071.11609106792,-0.700967431990129,0.0768895853040669,-9.11654587832785,7.75567790351184e-20,4.60080514118423e-18
"DES|1674",139064.322575301,-1.83055389972881,0.200887470650352,-9.11233484996641,8.06277576251898e-20,4.76794019541413e-18
"EIF1B|10289",1782.94376889325,-0.500228939770496,0.0549154419035327,-9.10907610739478,8.30864775364526e-20,4.89793482781502e-18
"FAM162B|221303",99.7889174342998,-1.48946588783613,0.16370703440241,-9.09836216429687,9.17042516853835e-20,5.38905766544887e-18
"C15orf59|388135",457.672379571751,-1.55097919408049,0.170494046365984,-9.09696981882376,9.28871568243316e-20,5.44156692860297e-18
"SBK1|388228",1023.61718680875,1.4291414050099,0.157108808622895,9.09650717573851,9.32835360085454e-20,5.44781644298353e-18
"ERBB3|2065",13510.9649678579,0.97849880287136,0.107585410478706,9.0950882514412,9.45096848103997e-20,5.50233629368287e-18
"CCNI2|645121",64.0392949627173,-2.98746863809088,0.328493867347201,-9.09444265190277,9.50728324504726e-20,5.51803893281215e-18
"CAPG|822",3593.47428455929,-1.3728502622072,0.151004439202803,-9.09145631383347,9.77212264945307e-20,5.654300505322e-18
"PALLD|23022",21565.3834030234,-1.41882835713635,0.156091795633685,-9.08970488408014,9.93082422969258e-20,5.72850152268003e-18
"PDE1C|5137",71.7917697474637,-2.68029847964634,0.295021615544955,-9.0850918658803,1.03611147365816e-19,5.95843310768858e-18
"S100A16|140576",1999.50442248688,-1.34351058149513,0.147991866598899,-9.07827309953754,1.10311086027874e-19,6.32439016083588e-18
"SEPT10|151011",3566.91114788945,-0.618851027234752,0.0681935945548919,-9.07491431232024,1.13766982473802e-19,6.50269940857098e-18
"PGRMC1|10857",9739.78860943355,-0.815120069341045,0.0898549433540676,-9.07151058043759,1.17378254135903e-19,6.68878202735048e-18
"B3GNT9|84752",1220.31233806634,-1.12904784705673,0.124525658743309,-9.0667887923733,1.22576209433115e-19,6.96388404347347e-18
"GJA1|2697",7514.35604873966,-1.1727929257164,0.129397118075845,-9.06351658488233,1.26311197912147e-19,7.15446408656002e-18
"CNTFR|1271",280.520543066188,-2.0592378774264,0.227303201116143,-9.05943192755219,1.31131693293658e-19,7.39891491062295e-18
"GAS6|2621",7716.36988206974,-1.2407054190772,0.136955334644899,-9.05919745509824,1.31413856960812e-19,7.39891491062295e-18
"FAM84B|157638",3288.49347727833,0.854719648786708,0.0943746286811446,9.05666767362312,1.34496611992704e-19,7.54987698066504e-18
"SPINK13|153218",78.0137742179151,-7.49418642263078,0.827854851906488,-9.05253669211726,1.39684893837804e-19,7.81778103755924e-18
"PLCD3|113026",1344.25564442609,-1.11305726400797,0.122999698524874,-9.04926822875818,1.43929625558961e-19,8.03144394254083e-18
"KCNMB1|3779",3671.57829108143,-1.56713526197726,0.173274207500713,-9.04425006226508,1.50695992170102e-19,8.38413648745197e-18
"TRO|7216",391.68098536808,-1.28838246682129,0.142555348836939,-9.03777008251722,1.59900261178021e-19,8.86998351460967e-18
"CD200|4345",650.042457650309,-1.40123343304542,0.155243310954883,-9.02604707685375,1.77985002786647e-19,9.84414111000853e-18
"BNIP2|663",1670.39060916081,-0.662362290079832,0.073438210715287,-9.01931410948652,1.89270580675789e-19,1.0437634221725e-17
"SH3GLB1|51100",5634.57508406795,-0.432646838899725,0.0479879125845242,-9.01574616603037,1.955347588151e-19,1.07515530395262e-17
"FBXO17|115290",841.748229532321,-1.33036597477143,0.147750879410409,-9.00411544134403,2.17411322900345e-19,1.19195916243177e-17
"S100A14|57402",704.262428317678,-2.35414865675066,0.261489485626702,-9.0028425085948,2.19947739734669e-19,1.20235966445071e-17
"FHL1|2273",17057.743332256,-1.77654325968713,0.197351395811391,-9.00192903314947,2.21785907943575e-19,1.20889391271853e-17
"CACNA1D|776",1920.72957929725,2.24247702797072,0.24917669905485,8.99954544897917,2.26654131657015e-19,1.23185865485843e-17
"PRDM16|63976",211.720485960098,-2.82355379561486,0.313973029126892,-8.99298198786916,2.4061169336327e-19,1.30394896071939e-17
"LMOD1|25802",20151.4092976601,-1.64051868280541,0.182560855731645,-8.98614698222541,2.56049479593508e-19,1.38362369648159e-17
"UNC5B|219699",3826.71989291908,-2.13127619921241,0.237256268545572,-8.98301322986136,2.6345084299099e-19,1.41953957090131e-17
"DZIP1|22873",775.063971503965,-1.1880374720887,0.132258872284161,-8.98266748816798,2.6428025929542e-19,1.41994007887154e-17
"NCRNA00095|283932",175.658116715236,1.29612200264604,0.144308935659454,8.98157828358377,2.66910107643029e-19,1.42998420918153e-17
"C20orf194|25943",1718.72662459443,-1.0887581017744,0.121282389100951,-8.97705025309289,2.78122874824541e-19,1.4858240514419e-17
"TMEM86A|144110",530.379213088679,0.927319923567605,0.10332266809169,8.97499010328194,2.83377265134587e-19,1.50960608239544e-17
"EMP3|2014",889.460459899375,-1.31158453014708,0.146179134050845,-8.97244698200822,2.89998895943074e-19,1.54051673395749e-17
"CASQ1|844",195.846344226335,-2.66336040985008,0.29691237569963,-8.97018995444115,2.96003511151772e-19,1.55962371720497e-17
"RAB34|83871",2704.50625872595,-1.11339692297267,0.124121028568851,-8.97025214671877,2.95836420193588e-19,1.55962371720497e-17
"VWA5B2|90113",216.453563444031,-3.35180633998726,0.373661820419539,-8.97016006672539,2.96083843149256e-19,1.55962371720497e-17
